split,sample,source_image_id,source_file_name,sample_key,source_category,instruction,shapes,manual_check_required
train,train__002__-helmet_missing-228-_jpg.rf.80813e6dccbc09dd403d541a1699a02b__helmet_missing,561,002__-helmet_missing-228-_jpg.rf.80813e6dccbc09dd403d541a1699a02b.jpg,helmet_missing,helmet_missing,圈出图中没有佩戴安全帽的工人。,2,False
train,train__002__-poor_housekeeping-81-_JPG.rf.43169a1915cfb3f669915b980e27fee2__poor_housekeeping,562,002__-poor_housekeeping-81-_JPG.rf.43169a1915cfb3f669915b980e27fee2.jpg,poor_housekeeping,poor_housekeeping,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,5,False
train,train__002__-opening_unprotected-53-_jpg.rf.bae7426bf6015a5b0b6b34a243651387__opening_unprotected,563,002__-opening_unprotected-53-_jpg.rf.bae7426bf6015a5b0b6b34a243651387.jpg,opening_unprotected,opening_unprotected,标出存在洞口未防护隐患的位置。,2,False
train,train__002__-helmet_missing-266-_JPG.rf.ca27d1dae22c49d42a6bc619b17b5e7c__helmet_missing,564,002__-helmet_missing-266-_JPG.rf.ca27d1dae22c49d42a6bc619b17b5e7c.jpg,helmet_missing,helmet_missing,把没有做好头部防护、未戴安全帽的人分割出来。,2,False
train,train__002__-equipment_proximity-96-_JPG.rf.a289719896b62f2bb4d6c1c959b2f0d7__equipment_proximity,566,002__-equipment_proximity-96-_JPG.rf.a289719896b62f2bb4d6c1c959b2f0d7.jpg,equipment_proximity,equipment_proximity,圈出施工现场设备邻近作业人员的危险区域。,3,False
train,train__002__-equipment_proximity-3-_JPG.rf.de3b0cbbd9ef27f8209ad9536a5c793c__equipment_proximity,568,002__-equipment_proximity-3-_JPG.rf.de3b0cbbd9ef27f8209ad9536a5c793c.jpg,equipment_proximity,equipment_proximity,圈出施工现场设备邻近作业人员的危险区域。,9,False
train,train__002__-poor_housekeeping-96-_jpg.rf.912e65c7c89b1be89e85d633295f775d__poor_housekeeping,569,002__-poor_housekeeping-96-_jpg.rf.912e65c7c89b1be89e85d633295f775d.jpg,poor_housekeeping,poor_housekeeping,标出现场材料堆放混乱或文明施工不到位的区域。,10,False
train,train__002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737__opening_unprotected,570,002__-opening_unprotected-28-_jpg.rf.44efaa6a02d1fcc4b84d15b332493737.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,1,False
train,train__002__-guardrail_missing-39-_JPG.rf.baa06cb3eaafb513302b28a4b0005761__harness_missing,572,002__-guardrail_missing-39-_JPG.rf.baa06cb3eaafb513302b28a4b0005761.jpg,harness_missing,harness_missing,现场哪些工人存在未系安全带的高处作业风险?请分割出来。,7,False
train,train__002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143__guardrail_missing,574,002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143.jpg,guardrail_missing,guardrail_missing,把缺少栏杆防护、存在坠落风险的部位分割出来。,1,False
train,train__002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79__equipment_proximity,575,002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79.jpg,equipment_proximity,equipment_proximity,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,57,False
train,train__002__-opening_unprotected-90-_JPG.rf.2989df948fd73631dd1039d104c3d80a__opening_unprotected,577,002__-opening_unprotected-90-_JPG.rf.2989df948fd73631dd1039d104c3d80a.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,1,False
train,train__002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56__helmet_missing,580,002__-helmet_missing-203-_JPG.rf.a85e47aa3c7319134c8ee77ab67e8c56.jpg,helmet_missing,helmet_missing,圈出图中没有佩戴安全帽的工人。,5,False
train,train__002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859__opening_unprotected,581,002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859.jpg,opening_unprotected,opening_unprotected,圈出没有防护的洞口或临边区域。,1,False
train,train__002__-guardrail_missing-4-_jpg.rf.0962282fb8d5ff6802a9738140b4f530__guardrail_missing,583,002__-guardrail_missing-4-_jpg.rf.0962282fb8d5ff6802a9738140b4f530.jpg,guardrail_missing,guardrail_missing,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,5,False
train,train__002__-harness_missing-58-_jpg.rf.6f6769810587af443e4d45678a87464f__harness_missing,584,002__-harness_missing-58-_jpg.rf.6f6769810587af443e4d45678a87464f.jpg,harness_missing,harness_missing,标出未按要求佩戴安全带的作业人员。,3,False
train,train__002__-helmet_missing-219-_jpg.rf.63e8bd82d5dc27c4632edfc13dfdf1a4__helmet_missing,585,002__-helmet_missing-219-_jpg.rf.63e8bd82d5dc27c4632edfc13dfdf1a4.jpg,helmet_missing,helmet_missing,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,2,False
train,train__002__-equipment_proximity-241-_jpg.rf.c03e8e5b408385163828334a3940e0c5__equipment_proximity,586,002__-equipment_proximity-241-_jpg.rf.c03e8e5b408385163828334a3940e0c5.jpg,equipment_proximity,equipment_proximity,标出人员或设备距离过近、存在碰撞风险的区域。,11,False
train,train__002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e__opening_unprotected,588,002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e.jpg,opening_unprotected,opening_unprotected,圈出没有防护的洞口或临边区域。,1,False
train,train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__guardrail_missing,589,002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7.jpg,guardrail_missing,guardrail_missing,把缺少栏杆防护、存在坠落风险的部位分割出来。,10,False
train,train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__harness_missing,589,002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7.jpg,harness_missing,harness_missing,现场哪些工人存在未系安全带的高处作业风险?请分割出来。,1,False
train,train__002__-opening_unprotected-72-_jpg.rf.fb78af48012789abd7c521b44cb62ee3__opening_unprotected,592,002__-opening_unprotected-72-_jpg.rf.fb78af48012789abd7c521b44cb62ee3.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,1,False
train,train__002__-guardrail_missing-10-_jpg.rf.966ce872d8b3ce413965977580e226e3__guardrail_missing,593,002__-guardrail_missing-10-_jpg.rf.966ce872d8b3ce413965977580e226e3.jpg,guardrail_missing,guardrail_missing,把缺少栏杆防护、存在坠落风险的部位分割出来。,11,False
train,train__002__-equipment_proximity-62-_jpg.rf.9140bf0fd347e8b9a344600d43a89d94__equipment_proximity,594,002__-equipment_proximity-62-_jpg.rf.9140bf0fd347e8b9a344600d43a89d94.jpg,equipment_proximity,equipment_proximity,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,7,False
train,train__002__-harness_missing-6-_jpg.rf.32c1af2a67d2ec01a40445db6cf15079__harness_missing,595,002__-harness_missing-6-_jpg.rf.32c1af2a67d2ec01a40445db6cf15079.jpg,harness_missing,harness_missing,圈出高处作业但没有系安全带的人员。,10,False
train,train__002__-helmet_missing-80-_JPG.rf.09593fb458eb2ff348fb02a13363e849__helmet_missing,597,002__-helmet_missing-80-_JPG.rf.09593fb458eb2ff348fb02a13363e849.jpg,helmet_missing,helmet_missing,把没有做好头部防护、未戴安全帽的人分割出来。,2,False
train,train__002__-opening_unprotected-29-_jpg.rf.6ddd0dbb9ca9bfe7644ba02b56ec5fe0__opening_unprotected,599,002__-opening_unprotected-29-_jpg.rf.6ddd0dbb9ca9bfe7644ba02b56ec5fe0.jpg,opening_unprotected,opening_unprotected,标出存在洞口未防护隐患的位置。,19,False
train,train__002__-guardrail_missing-46-_jpg.rf.01836087136ac0b957e38f7052b0f586__guardrail_missing,600,002__-guardrail_missing-46-_jpg.rf.01836087136ac0b957e38f7052b0f586.jpg,guardrail_missing,guardrail_missing,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,3,False
val,val__004__IMG_20241113_161340_jpg.rf.d2e6016a68c883c9a28b149919ca2c5c__no_helmet,1,004__IMG_20241113_161340_jpg.rf.d2e6016a68c883c9a28b149919ca2c5c.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,2,True
val,val__004__IMG_20241113_161340_jpg.rf.d2e6016a68c883c9a28b149919ca2c5c__no_jacket,1,004__IMG_20241113_161340_jpg.rf.d2e6016a68c883c9a28b149919ca2c5c.jpg,no_jacket,no jacket,标出未按要求穿戴反光背心的工人。,1,True
val,val__002__-opening_unprotected-51-_jpg.rf.7db855a017ceaddec7cf0044a0a8b7e2__opening_unprotected,2,002__-opening_unprotected-51-_jpg.rf.7db855a017ceaddec7cf0044a0a8b7e2.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,2,True
val,val__004__IMG_20241113_161944298_jpg.rf.8b7de1452bddd5e3744643b6b17d30e1__safe,3,004__IMG_20241113_161944298_jpg.rf.8b7de1452bddd5e3744643b6b17d30e1.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,1,True
val,val__004__IMG_20241113_161944298_jpg.rf.8b7de1452bddd5e3744643b6b17d30e1__unsafe,3,004__IMG_20241113_161944298_jpg.rf.8b7de1452bddd5e3744643b6b17d30e1.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,1,True
val,val__002__-helmet_missing-238-_jpg.rf.d793369e91ce496d9e82d59c120a433a__helmet_missing,5,002__-helmet_missing-238-_jpg.rf.d793369e91ce496d9e82d59c120a433a.jpg,helmet_missing,helmet_missing,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,1,True
val,val__004__IMG20241113161931_jpg.rf.a8d69015746e42c5014b2422eaf72c7b__safe,6,004__IMG20241113161931_jpg.rf.a8d69015746e42c5014b2422eaf72c7b.jpg,safe,safe,标出现场处于安全状态的目标。,1,True
val,val__004__IMG20241113161931_jpg.rf.a8d69015746e42c5014b2422eaf72c7b__unsafe,6,004__IMG20241113161931_jpg.rf.a8d69015746e42c5014b2422eaf72c7b.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,2,True
val,val__002__-poor_housekeeping-79-_JPG.rf.9c14f23630279126bb089ae474f6af94__poor_housekeeping,9,002__-poor_housekeeping-79-_JPG.rf.9c14f23630279126bb089ae474f6af94.jpg,poor_housekeeping,poor_housekeeping,圈出施工现场杂乱、可能影响通行安全的位置。,41,True
val,val__002__-guardrail_missing-14-_jpg.rf.317f592ca167baf04b16296d87650912__guardrail_missing,10,002__-guardrail_missing-14-_jpg.rf.317f592ca167baf04b16296d87650912.jpg,guardrail_missing,guardrail_missing,指出没有设置防护栏杆的临边区域。,1,True
val,val__002__-harness_missing-23-_JPG.rf.9e5a10303ac02c86c71739d108101ea4__harness_missing,11,002__-harness_missing-23-_JPG.rf.9e5a10303ac02c86c71739d108101ea4.jpg,harness_missing,harness_missing,把缺少安全带防护的作业人员分割出来。,10,True
val,val__002__-guardrail_missing-58-_jpg.rf.391f56af8166b7a9978f49176685f505__guardrail_missing,13,002__-guardrail_missing-58-_jpg.rf.391f56af8166b7a9978f49176685f505.jpg,guardrail_missing,guardrail_missing,把缺少栏杆防护、存在坠落风险的部位分割出来。,11,True
val,val__004__IMG_20241113_162203623_jpg.rf.e05b826226143833b9ab04f2d13ce7a1__unsafe,14,004__IMG_20241113_162203623_jpg.rf.e05b826226143833b9ab04f2d13ce7a1.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,2,True
val,val__002__-opening_unprotected-14-_jpg.rf.f93c1e97c9f6ccaf8d87d079db200754__opening_unprotected,15,002__-opening_unprotected-14-_jpg.rf.f93c1e97c9f6ccaf8d87d079db200754.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,4,True
val,val__002__-poor_housekeeping-132-_jpg.rf.c6a2c42ceb4d1eae5cd2307fedce5fe6__poor_housekeeping,16,002__-poor_housekeeping-132-_jpg.rf.c6a2c42ceb4d1eae5cd2307fedce5fe6.jpg,poor_housekeeping,poor_housekeeping,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,5,True
val,val__002__-helmet_missing-245-_jpg.rf.dcbe61ef31ed007835863b76354c7261__helmet_missing,17,002__-helmet_missing-245-_jpg.rf.dcbe61ef31ed007835863b76354c7261.jpg,helmet_missing,helmet_missing,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__004__IMG_20241113_161503177_jpg.rf.9caaa1a0ebdcc82457a97f52e8e41dd1__no_jacket,18,004__IMG_20241113_161503177_jpg.rf.9caaa1a0ebdcc82457a97f52e8e41dd1.jpg,no_jacket,no jacket,把缺少反光衣防护的作业人员分割出来。,5,True
val,val__004__IMG_20241113_162221784_jpg.rf.34ad0c7c7fdf4fc5716db91f378fc362__no_helmet,19,004__IMG_20241113_162221784_jpg.rf.34ad0c7c7fdf4fc5716db91f378fc362.jpg,no_helmet,no helmet,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,1,True
val,val__004__IMG_20241113_162221784_jpg.rf.34ad0c7c7fdf4fc5716db91f378fc362__no_jacket,19,004__IMG_20241113_162221784_jpg.rf.34ad0c7c7fdf4fc5716db91f378fc362.jpg,no_jacket,no jacket,圈出没有穿反光衣或安全背心的作业人员。,1,True
val,val__004__IMG_20241113_161941847_jpg.rf.ce72086317700d7f52ce01bf415ed037__safe,20,004__IMG_20241113_161941847_jpg.rf.ce72086317700d7f52ce01bf415ed037.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,1,True
val,val__004__IMG_20241113_161941847_jpg.rf.ce72086317700d7f52ce01bf415ed037__unsafe,20,004__IMG_20241113_161941847_jpg.rf.ce72086317700d7f52ce01bf415ed037.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,1,True
val,val__002__-opening_unprotected-66-_jpg.rf.7727a02d7de525d6c814c405244519a0__opening_unprotected,21,002__-opening_unprotected-66-_jpg.rf.7727a02d7de525d6c814c405244519a0.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,3,True
val,val__002__-poor_housekeeping-93-_jpg.rf.893e8f8298279e8c46d0fa8a503d58ff__poor_housekeeping,22,002__-poor_housekeeping-93-_jpg.rf.893e8f8298279e8c46d0fa8a503d58ff.jpg,poor_housekeeping,poor_housekeeping,圈出施工现场杂乱、可能影响通行安全的位置。,1,True
val,val__004__IMG20241113161258_jpg.rf.786b1786c44a64de7b328ef8c5a34e93__safe,23,004__IMG20241113161258_jpg.rf.786b1786c44a64de7b328ef8c5a34e93.jpg,safe,safe,请分割图中符合安全要求的目标区域。,1,True
val,val__004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6__no_helmet,26,004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,1,True
val,val__004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6__no_jacket,26,004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6.jpg,no_jacket,no jacket,标出未按要求穿戴反光背心的工人。,3,True
val,val__004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6__unsafe,26,004__IMG20241113160838_jpg.rf.a3a315c1e66d2e5d0f19bf139df5b5d6.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,1,True
val,val__004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c__safe,27,004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,1,True
val,val__004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c__no_helmet,27,004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,1,True
val,val__004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c__unsafe,27,004__IMG20241113161357_jpg.rf.8d057aafc970f94c8f2f31eaae4e159c.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,1,True
val,val__004__IMG_20241113_161758877_HDR_jpg.rf.362f3e155a81c2679a7690b2ef961abb__no_helmet,28,004__IMG_20241113_161758877_HDR_jpg.rf.362f3e155a81c2679a7690b2ef961abb.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__004__IMG_20241113_161758877_HDR_jpg.rf.362f3e155a81c2679a7690b2ef961abb__unsafe,28,004__IMG_20241113_161758877_HDR_jpg.rf.362f3e155a81c2679a7690b2ef961abb.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,1,True
val,val__004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955__safe,32,004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955.jpg,safe,safe,标出现场处于安全状态的目标。,2,True
val,val__004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955__no_helmet,32,004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,1,True
val,val__004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955__unsafe,32,004__IMG_20241113_161405_jpg.rf.7b78a6ff625a0c910f3c1a1839dae955.jpg,unsafe,unsafe,请分割图中存在安全风险的目标区域。,1,True
val,val__004__IMG_20241113_162228212_jpg.rf.1021918a81b951a030f665662fb11a58__safe,33,004__IMG_20241113_162228212_jpg.rf.1021918a81b951a030f665662fb11a58.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,1,True
val,val__004__IMG_20241113_162228212_jpg.rf.1021918a81b951a030f665662fb11a58__unsafe,33,004__IMG_20241113_162228212_jpg.rf.1021918a81b951a030f665662fb11a58.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,1,True
val,val__002__-equipment_proximity-114-_jpg.rf.07492924a04683042df5548fae45af02__equipment_proximity,34,002__-equipment_proximity-114-_jpg.rf.07492924a04683042df5548fae45af02.jpg,equipment_proximity,equipment_proximity,圈出施工现场设备邻近作业人员的危险区域。,2,True
val,val__002__-harness_missing-69-_JPG.rf.1205c382c7eb97a239309f883a43c734__harness_missing,36,002__-harness_missing-69-_JPG.rf.1205c382c7eb97a239309f883a43c734.jpg,harness_missing,harness_missing,把缺少安全带防护的作业人员分割出来。,8,True
val,val__004__IMG20241113160613_jpg.rf.028bfffcd39729b2b7c7833027bb05f6__unsafe,37,004__IMG20241113160613_jpg.rf.028bfffcd39729b2b7c7833027bb05f6.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,3,True
val,val__004__IMG20241113160613_jpg.rf.028bfffcd39729b2b7c7833027bb05f6__safe,37,004__IMG20241113160613_jpg.rf.028bfffcd39729b2b7c7833027bb05f6.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,2,True
val,val__004__IMG_20241113_162029941_jpg.rf.9cb9cb44acb2667b768970c0c5b37320__no_jacket,38,004__IMG_20241113_162029941_jpg.rf.9cb9cb44acb2667b768970c0c5b37320.jpg,no_jacket,no jacket,现场哪些人员没有穿安全背心?请分割出来。,1,True
val,val__002__-guardrail_missing-61-_jpg.rf.c0dd9f521c735b672d1318895a1aaffa__guardrail_missing,39,002__-guardrail_missing-61-_jpg.rf.c0dd9f521c735b672d1318895a1aaffa.jpg,guardrail_missing,guardrail_missing,指出没有设置防护栏杆的临边区域。,6,True
val,val__002__-opening_unprotected-11-_jpg.rf.b006631ca767138c74d5c79ee727de86__opening_unprotected,40,002__-opening_unprotected-11-_jpg.rf.b006631ca767138c74d5c79ee727de86.jpg,opening_unprotected,opening_unprotected,圈出没有防护的洞口或临边区域。,46,True
val,val__004__IMG20241113160501_jpg.rf.e2fc6e55324dcda33f674df60a4c0547__safe,41,004__IMG20241113160501_jpg.rf.e2fc6e55324dcda33f674df60a4c0547.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,2,True
val,val__004__IMG20241113160501_jpg.rf.e2fc6e55324dcda33f674df60a4c0547__unsafe,41,004__IMG20241113160501_jpg.rf.e2fc6e55324dcda33f674df60a4c0547.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,4,True
val,val__002__-harness_missing-199-_jpg.rf.613784a2a3a88e15b68ace04501a1544__harness_missing,42,002__-harness_missing-199-_jpg.rf.613784a2a3a88e15b68ace04501a1544.jpg,harness_missing,harness_missing,把缺少安全带防护的作业人员分割出来。,5,True
val,val__004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd__no_helmet,43,004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd__no_jacket,43,004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd.jpg,no_jacket,no jacket,圈出没有穿反光衣或安全背心的作业人员。,2,True
val,val__004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd__unsafe,43,004__IMG20241113160529_jpg.rf.01cc514ff77c809eb7eb263d362448cd.jpg,unsafe,unsafe,请分割图中存在安全风险的目标区域。,1,True
val,val__002__-helmet_missing-19-_jpg.rf.cef508999f7777acb7cb6470fd767fef__helmet_missing,46,002__-helmet_missing-19-_jpg.rf.cef508999f7777acb7cb6470fd767fef.jpg,helmet_missing,helmet_missing,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__004__IMG20241113161529_jpg.rf.e77d13689e9d29512af57438dfc09685__no_helmet,47,004__IMG20241113161529_jpg.rf.e77d13689e9d29512af57438dfc09685.jpg,no_helmet,no helmet,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,1,True
val,val__004__IMG20241113161129_jpg.rf.3a3917985cacdef53fdb706f8f961778__unsafe,49,004__IMG20241113161129_jpg.rf.3a3917985cacdef53fdb706f8f961778.jpg,unsafe,unsafe,请分割图中存在安全风险的目标区域。,1,True
val,val__002__-opening_unprotected-63-_jpg.rf.502fc6e8122ebaa5d0a95498b20b0794__opening_unprotected,50,002__-opening_unprotected-63-_jpg.rf.502fc6e8122ebaa5d0a95498b20b0794.jpg,opening_unprotected,opening_unprotected,图中哪些洞口或临边没有做防护?请分割出来。,20,True
val,val__002__-poor_housekeeping-9-_jpg.rf.36f9a475b127b85f69ba023fc29a16e6__poor_housekeeping,51,002__-poor_housekeeping-9-_jpg.rf.36f9a475b127b85f69ba023fc29a16e6.jpg,poor_housekeeping,poor_housekeeping,标出现场材料堆放混乱或文明施工不到位的区域。,3,True
val,val__004__IMG_20241113_161954_jpg.rf.6d1a5633986ccbdc7de79340bce250ae__safe,52,004__IMG_20241113_161954_jpg.rf.6d1a5633986ccbdc7de79340bce250ae.jpg,safe,safe,圈出图中被标注为安全状态的作业人员或区域。,1,True
val,val__002__-harness_missing-45-_JPG.rf.8bddeb686fc5fada6004b77add73011f__harness_missing,53,002__-harness_missing-45-_JPG.rf.8bddeb686fc5fada6004b77add73011f.jpg,harness_missing,harness_missing,标出未按要求佩戴安全带的作业人员。,18,True
val,val__004__IMG20241113160936_jpg.rf.162c6c777d07be2ca5c077d6906547f6__no_helmet,54,004__IMG20241113160936_jpg.rf.162c6c777d07be2ca5c077d6906547f6.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,1,True
val,val__004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e__no_jacket,55,004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e.jpg,no_jacket,no jacket,标出未按要求穿戴反光背心的工人。,1,True
val,val__004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e__no_helmet,55,004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,2,True
val,val__004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e__unsafe,55,004__IMG20241113160624_jpg.rf.4b539618ccf9c3ab60c656685e98e24e.jpg,unsafe,unsafe,圈出图中被标注为不安全状态的作业人员或区域。,2,True
val,val__002__-opening_unprotected-26-_jpg.rf.8a97f7db61ee9371c7a662776cd884b2__opening_unprotected,57,002__-opening_unprotected-26-_jpg.rf.8a97f7db61ee9371c7a662776cd884b2.jpg,opening_unprotected,opening_unprotected,圈出没有防护的洞口或临边区域。,1,True
val,val__004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f__unsafe,59,004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,4,True
val,val__004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f__no_jacket,59,004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f.jpg,no_jacket,no jacket,标出未按要求穿戴反光背心的工人。,1,True
val,val__004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f__no_helmet,59,004__IMG20241113160658_jpg.rf.509371336267fc48e02387bc78859d8f.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__002__-guardrail_missing-64-_jpg.rf.ce53035dccc9877ee6e3ffad7fe23cd1__guardrail_missing,60,002__-guardrail_missing-64-_jpg.rf.ce53035dccc9877ee6e3ffad7fe23cd1.jpg,guardrail_missing,guardrail_missing,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,10,True
val,val__002__-opening_unprotected-47-_JPG.rf.4a2d026cab550ae1a0c3efad740dba3a__opening_unprotected,61,002__-opening_unprotected-47-_JPG.rf.4a2d026cab550ae1a0c3efad740dba3a.jpg,opening_unprotected,opening_unprotected,圈出没有防护的洞口或临边区域。,1,True
val,val__004__IMG20241113160817_jpg.rf.9c7cd48d2297fc816a026d117f0df99b__no_helmet,62,004__IMG20241113160817_jpg.rf.9c7cd48d2297fc816a026d117f0df99b.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,1,True
val,val__004__IMG20241113160817_jpg.rf.9c7cd48d2297fc816a026d117f0df99b__safe,62,004__IMG20241113160817_jpg.rf.9c7cd48d2297fc816a026d117f0df99b.jpg,safe,safe,请分割图中符合安全要求的目标区域。,2,True
val,val__002__-helmet_missing-249-_JPG.rf.161f677eff339180405f881cbd790a96__helmet_missing,63,002__-helmet_missing-249-_JPG.rf.161f677eff339180405f881cbd790a96.jpg,helmet_missing,helmet_missing,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,3,True
val,val__004__IMG_20241113_161450_jpg.rf.b72ade8fc935970192f5e4c70fc7249e__unsafe,64,004__IMG_20241113_161450_jpg.rf.b72ade8fc935970192f5e4c70fc7249e.jpg,unsafe,unsafe,请分割图中存在安全风险的目标区域。,4,True
val,val__004__IMG_20241113_161450_jpg.rf.b72ade8fc935970192f5e4c70fc7249e__no_jacket,64,004__IMG_20241113_161450_jpg.rf.b72ade8fc935970192f5e4c70fc7249e.jpg,no_jacket,no jacket,现场哪些人员没有穿安全背心?请分割出来。,2,True
