sample_index,mask_index,image,prompt,is_sentence,iou,dice,precision,recall,intersection,union,pred_area,target_area,valid_area,false_positive_area,false_negative_area,pred_mask_path,visualization_path,visualization_label_path
100,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-85-_jpg.rf.4ce1c7209698398feb92fe040d972e52__guardrail_missing.jpg,指出没有设置防护栏杆的临边区域。,True,0.0,0.0,0.0,0.0,0,26924,0,26924,262144,0,26924,exp/runs/lisa13b-local-train/outputs/pred_masks/00100_train__002__-guardrail_missing-85-_jpg.rf.4ce1c7209698398feb92fe040d972e52__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00100_train__002__-guardrail_missing-85-_jpg.rf.4ce1c7209698398feb92fe040d972e52__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00100_train__002__-guardrail_missing-85-_jpg.rf.4ce1c7209698398feb92fe040d972e52__guardrail_missing_mask0.txt
102,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-87-_jpg.rf.3a242157c9d410eb7cb1e65ea79004ef__guardrail_missing.jpg,标出缺少防护栏杆的区域。,True,0.0,0.0,0.0,0.0,0,70903,30988,39915,262144,30988,39915,exp/runs/lisa13b-local-train/outputs/pred_masks/00102_train__002__-guardrail_missing-87-_jpg.rf.3a242157c9d410eb7cb1e65ea79004ef__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00102_train__002__-guardrail_missing-87-_jpg.rf.3a242157c9d410eb7cb1e65ea79004ef__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00102_train__002__-guardrail_missing-87-_jpg.rf.3a242157c9d410eb7cb1e65ea79004ef__guardrail_missing_mask0.txt
103,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-88-_jpg.rf.d822744e11ae1db7b43307ea38c9d06a__guardrail_missing.jpg,指出没有设置防护栏杆的临边区域。,True,0.0,0.0,0.0,0.0,0,35595,1790,33805,262144,1790,33805,exp/runs/lisa13b-local-train/outputs/pred_masks/00103_train__002__-guardrail_missing-88-_jpg.rf.d822744e11ae1db7b43307ea38c9d06a__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00103_train__002__-guardrail_missing-88-_jpg.rf.d822744e11ae1db7b43307ea38c9d06a__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00103_train__002__-guardrail_missing-88-_jpg.rf.d822744e11ae1db7b43307ea38c9d06a__guardrail_missing_mask0.txt
104,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-89-_jpg.rf.48d301332efd8e077fceb7a34d9729fb__guardrail_missing.jpg,把缺少栏杆防护、存在坠落风险的部位分割出来。,True,0.0,0.0,0.0,0.0,0,80500,50229,30271,262144,50229,30271,exp/runs/lisa13b-local-train/outputs/pred_masks/00104_train__002__-guardrail_missing-89-_jpg.rf.48d301332efd8e077fceb7a34d9729fb__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00104_train__002__-guardrail_missing-89-_jpg.rf.48d301332efd8e077fceb7a34d9729fb__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00104_train__002__-guardrail_missing-89-_jpg.rf.48d301332efd8e077fceb7a34d9729fb__guardrail_missing_mask0.txt
105,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-91-_jpg.rf.d6ab6e4e22b27b6aaba678fc909eb43f__guardrail_missing.jpg,标出缺少防护栏杆的区域。,True,0.0,0.0,0.0,0.0,0,79676,70148,9528,262144,70148,9528,exp/runs/lisa13b-local-train/outputs/pred_masks/00105_train__002__-guardrail_missing-91-_jpg.rf.d6ab6e4e22b27b6aaba678fc909eb43f__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00105_train__002__-guardrail_missing-91-_jpg.rf.d6ab6e4e22b27b6aaba678fc909eb43f__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00105_train__002__-guardrail_missing-91-_jpg.rf.d6ab6e4e22b27b6aaba678fc909eb43f__guardrail_missing_mask0.txt
106,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-93-_jpg.rf.539b72d6369ac77f6b9f05a14c3cf7b0__guardrail_missing.jpg,指出没有设置防护栏杆的临边区域。,True,0.0,0.0,0.0,0.0,0,81323,45699,35624,262144,45699,35624,exp/runs/lisa13b-local-train/outputs/pred_masks/00106_train__002__-guardrail_missing-93-_jpg.rf.539b72d6369ac77f6b9f05a14c3cf7b0__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00106_train__002__-guardrail_missing-93-_jpg.rf.539b72d6369ac77f6b9f05a14c3cf7b0__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00106_train__002__-guardrail_missing-93-_jpg.rf.539b72d6369ac77f6b9f05a14c3cf7b0__guardrail_missing_mask0.txt
107,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143__guardrail_missing.jpg,把缺少栏杆防护、存在坠落风险的部位分割出来。,True,0.0,0.0,0.0,0.0,0,88248,65321,22927,262144,65321,22927,exp/runs/lisa13b-local-train/outputs/pred_masks/00107_train__002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00107_train__002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00107_train__002__-guardrail_missing-96-_JPG.rf.556fbf165c4acd168ab689bb47472143__guardrail_missing_mask0.txt
109,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__guardrail_missing.jpg,把缺少栏杆防护、存在坠落风险的部位分割出来。,True,0.0,0.0,0.0,0.0,0,113799,84730,29069,262144,84730,29069,exp/runs/lisa13b-local-train/outputs/pred_masks/00109_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00109_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00109_train__002__-guardrail_missing-99-_JPG.rf.0471113a2f270ad444b7943accf80ab7__guardrail_missing_mask0.txt
112,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-158-_JPG.rf.ee82e6af912248fad2e549cd00c2c770__harness_missing.jpg,圈出高处作业但没有系安全带的人员。,True,0.0,0.0,0.0,0.0,0,7044,3228,3816,262144,3228,3816,exp/runs/lisa13b-local-train/outputs/pred_masks/00112_train__002__-harness_missing-158-_JPG.rf.ee82e6af912248fad2e549cd00c2c770__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00112_train__002__-harness_missing-158-_JPG.rf.ee82e6af912248fad2e549cd00c2c770__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00112_train__002__-harness_missing-158-_JPG.rf.ee82e6af912248fad2e549cd00c2c770__harness_missing_mask0.txt
126,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-89-_JPG.rf.f4eea1281fc911f661839f1dcea3b922__harness_missing.jpg,标出未按要求佩戴安全带的作业人员。,True,0.0,0.0,0.0,0.0,0,44923,11132,33791,262144,11132,33791,exp/runs/lisa13b-local-train/outputs/pred_masks/00126_train__002__-harness_missing-89-_JPG.rf.f4eea1281fc911f661839f1dcea3b922__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00126_train__002__-harness_missing-89-_JPG.rf.f4eea1281fc911f661839f1dcea3b922__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00126_train__002__-harness_missing-89-_JPG.rf.f4eea1281fc911f661839f1dcea3b922__harness_missing_mask0.txt
176,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,121786,118954,2832,262144,118954,2832,exp/runs/lisa13b-local-train/outputs/pred_masks/00176_train__002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00176_train__002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00176_train__002__-opening_unprotected-104-_jpg.rf.b1a5f508c2a4b3d349a99268f047b859__opening_unprotected_mask0.txt
181,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-2-_jpg.rf.2e3f53b715fa135cbe723a9d66269a57__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,9977,1331,8646,262144,1331,8646,exp/runs/lisa13b-local-train/outputs/pred_masks/00181_train__002__-opening_unprotected-2-_jpg.rf.2e3f53b715fa135cbe723a9d66269a57__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00181_train__002__-opening_unprotected-2-_jpg.rf.2e3f53b715fa135cbe723a9d66269a57__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00181_train__002__-opening_unprotected-2-_jpg.rf.2e3f53b715fa135cbe723a9d66269a57__opening_unprotected_mask0.txt
183,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,50327,1878,48449,262144,1878,48449,exp/runs/lisa13b-local-train/outputs/pred_masks/00183_train__002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00183_train__002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00183_train__002__-opening_unprotected-22-_jpg.rf.60972bb98f168fafaa01a1360412840e__opening_unprotected_mask0.txt
185,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-24-_jpg.rf.4ce6c3ef7f246e8f636c8c6c14889dc9__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,67865,56205,11660,262144,56205,11660,exp/runs/lisa13b-local-train/outputs/pred_masks/00185_train__002__-opening_unprotected-24-_jpg.rf.4ce6c3ef7f246e8f636c8c6c14889dc9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00185_train__002__-opening_unprotected-24-_jpg.rf.4ce6c3ef7f246e8f636c8c6c14889dc9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00185_train__002__-opening_unprotected-24-_jpg.rf.4ce6c3ef7f246e8f636c8c6c14889dc9__opening_unprotected_mask0.txt
192,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.0,0.0,0.0,0.0,0,84724,74200,10524,262144,74200,10524,exp/runs/lisa13b-local-train/outputs/pred_masks/00192_train__002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00192_train__002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00192_train__002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75__opening_unprotected_mask0.txt
194,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-34-_jpg.rf.00b1b0a5b9b3c9934e68508492d66e80__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,26154,15706,10448,262144,15706,10448,exp/runs/lisa13b-local-train/outputs/pred_masks/00194_train__002__-opening_unprotected-34-_jpg.rf.00b1b0a5b9b3c9934e68508492d66e80__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00194_train__002__-opening_unprotected-34-_jpg.rf.00b1b0a5b9b3c9934e68508492d66e80__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00194_train__002__-opening_unprotected-34-_jpg.rf.00b1b0a5b9b3c9934e68508492d66e80__opening_unprotected_mask0.txt
195,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-35-_jpg.rf.97649f06c7db51880df3a06b21a394d9__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,50513,42588,7925,262144,42588,7925,exp/runs/lisa13b-local-train/outputs/pred_masks/00195_train__002__-opening_unprotected-35-_jpg.rf.97649f06c7db51880df3a06b21a394d9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00195_train__002__-opening_unprotected-35-_jpg.rf.97649f06c7db51880df3a06b21a394d9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00195_train__002__-opening_unprotected-35-_jpg.rf.97649f06c7db51880df3a06b21a394d9__opening_unprotected_mask0.txt
199,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-4-_jpg.rf.58fde60250c90f7baf551f85f47c8fc0__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,13803,452,13351,262144,452,13351,exp/runs/lisa13b-local-train/outputs/pred_masks/00199_train__002__-opening_unprotected-4-_jpg.rf.58fde60250c90f7baf551f85f47c8fc0__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00199_train__002__-opening_unprotected-4-_jpg.rf.58fde60250c90f7baf551f85f47c8fc0__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00199_train__002__-opening_unprotected-4-_jpg.rf.58fde60250c90f7baf551f85f47c8fc0__opening_unprotected_mask0.txt
201,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-44-_jpg.rf.428efe28f5e0592506d0e3bdb04861ec__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.0,0.0,0.0,0.0,0,48929,42989,5940,262144,42989,5940,exp/runs/lisa13b-local-train/outputs/pred_masks/00201_train__002__-opening_unprotected-44-_jpg.rf.428efe28f5e0592506d0e3bdb04861ec__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00201_train__002__-opening_unprotected-44-_jpg.rf.428efe28f5e0592506d0e3bdb04861ec__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00201_train__002__-opening_unprotected-44-_jpg.rf.428efe28f5e0592506d0e3bdb04861ec__opening_unprotected_mask0.txt
218,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-70-_jpg.rf.3a438636e6ba40b13de35b3ee90a050e__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,26398,24928,1470,262144,24928,1470,exp/runs/lisa13b-local-train/outputs/pred_masks/00218_train__002__-opening_unprotected-70-_jpg.rf.3a438636e6ba40b13de35b3ee90a050e__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00218_train__002__-opening_unprotected-70-_jpg.rf.3a438636e6ba40b13de35b3ee90a050e__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00218_train__002__-opening_unprotected-70-_jpg.rf.3a438636e6ba40b13de35b3ee90a050e__opening_unprotected_mask0.txt
220,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-74-_jpg.rf.49198b95ee3267b7a21668f32d5e66b6__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.0,0.0,0.0,0.0,0,67323,66949,374,262144,66949,374,exp/runs/lisa13b-local-train/outputs/pred_masks/00220_train__002__-opening_unprotected-74-_jpg.rf.49198b95ee3267b7a21668f32d5e66b6__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00220_train__002__-opening_unprotected-74-_jpg.rf.49198b95ee3267b7a21668f32d5e66b6__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00220_train__002__-opening_unprotected-74-_jpg.rf.49198b95ee3267b7a21668f32d5e66b6__opening_unprotected_mask0.txt
221,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,18300,17509,791,262144,17509,791,exp/runs/lisa13b-local-train/outputs/pred_masks/00221_train__002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00221_train__002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00221_train__002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d__opening_unprotected_mask0.txt
236,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-92-_JPG.rf.d609ee21ea393863a35b1867f650d5d9__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,19883,425,19458,262144,425,19458,exp/runs/lisa13b-local-train/outputs/pred_masks/00236_train__002__-opening_unprotected-92-_JPG.rf.d609ee21ea393863a35b1867f650d5d9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00236_train__002__-opening_unprotected-92-_JPG.rf.d609ee21ea393863a35b1867f650d5d9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00236_train__002__-opening_unprotected-92-_JPG.rf.d609ee21ea393863a35b1867f650d5d9__opening_unprotected_mask0.txt
237,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-93-_JPG.rf.88dfbb5c2e6c523cfd3ee35de74e3e08__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,32204,17664,14540,262144,17664,14540,exp/runs/lisa13b-local-train/outputs/pred_masks/00237_train__002__-opening_unprotected-93-_JPG.rf.88dfbb5c2e6c523cfd3ee35de74e3e08__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00237_train__002__-opening_unprotected-93-_JPG.rf.88dfbb5c2e6c523cfd3ee35de74e3e08__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00237_train__002__-opening_unprotected-93-_JPG.rf.88dfbb5c2e6c523cfd3ee35de74e3e08__opening_unprotected_mask0.txt
241,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-98-_jpg.rf.4daf481f96bc1786ca2fee8579be0142__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0,0.0,0.0,0.0,0,45996,28545,17451,262144,28545,17451,exp/runs/lisa13b-local-train/outputs/pred_masks/00241_train__002__-opening_unprotected-98-_jpg.rf.4daf481f96bc1786ca2fee8579be0142__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00241_train__002__-opening_unprotected-98-_jpg.rf.4daf481f96bc1786ca2fee8579be0142__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00241_train__002__-opening_unprotected-98-_jpg.rf.4daf481f96bc1786ca2fee8579be0142__opening_unprotected_mask0.txt
246,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-107-_JPG.rf.b041ca2777bea6201468b6c1552ae5b3__poor_housekeeping.jpg,标出现场材料堆放混乱或文明施工不到位的区域。,True,0.0,0.0,0.0,0.0,0,117525,111408,6117,262144,111408,6117,exp/runs/lisa13b-local-train/outputs/pred_masks/00246_train__002__-poor_housekeeping-107-_JPG.rf.b041ca2777bea6201468b6c1552ae5b3__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00246_train__002__-poor_housekeeping-107-_JPG.rf.b041ca2777bea6201468b6c1552ae5b3__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00246_train__002__-poor_housekeeping-107-_JPG.rf.b041ca2777bea6201468b6c1552ae5b3__poor_housekeeping_mask0.txt
257,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-129-_jpg.rf.74ed7b935be10906e037b0a3eb35df45__poor_housekeeping.jpg,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,True,0.0,0.0,0.0,0.0,0,30640,6193,24447,262144,6193,24447,exp/runs/lisa13b-local-train/outputs/pred_masks/00257_train__002__-poor_housekeeping-129-_jpg.rf.74ed7b935be10906e037b0a3eb35df45__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00257_train__002__-poor_housekeeping-129-_jpg.rf.74ed7b935be10906e037b0a3eb35df45__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00257_train__002__-poor_housekeeping-129-_jpg.rf.74ed7b935be10906e037b0a3eb35df45__poor_housekeeping_mask0.txt
